transaction_line_id,transaction_id,sku_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE000000066279,08128d79-e6b0-4714-b13f-700945843d5a,WCH202101-41mm,1,649.76,0.0,45.48,695.24,2019-09-22
LINE000000066280,8e8b1d16-6701-4df1-b49b-901a7020acb6,WCH202101-41mm,1,1778.12,0.0,124.47,1902.59,2018-03-03
LINE000000066281,259df684-99ab-4504-a6d8-bbec394fa1dc,IPH202101-512-BLU,1,607.44,0.0,42.52,649.96,2023-09-21
LINE000000066282,554a5bf2-4016-4cf6-921e-465c6e940d33,IPD202101-512-GOL,1,1304.78,65.24,86.77,1326.31,2023-12-30
LINE000000066283,ba936eca-0d15-45a7-9fb7-1cba6bb0c451,IPH202101-512-BLU,1,399.53,39.95,25.17,384.75,2023-11-22
LINE000000066284,4669cd53-8667-430e-b224-e35e074d0403,MAC202101-256-BLU,1,1238.0,61.9,117.61,1293.71,2024-10-26
LINE000000066285,beb34544-29c8-4618-8301-a264ea2fd409,MAC202101-128-SPA,1,842.09,42.1,80.0,879.99,2018-10-27
LINE000000066286,a440aa76-29d3-4144-b3ae-9cd60d036274,IPD202101-256-BLA,1,986.02,49.3,93.67,1030.39,2017-09-20
LINE000000066287,5ad3e6aa-787a-471b-a094-5b79691c01c8,MAC202101-128-BLU,1,953.76,47.69,90.61,996.68,2020-11-27
LINE000000066288,fd62bc1e-a361-4068-aca0-39229dbb38b0,IPD202101-512-BLU,1,496.96,24.85,47.21,519.32,2016-10-06
LINE000000066289,a78e1db7-683d-4032-9447-d2ddaea09f1f,IPH202101-128-SPA,1,1651.21,82.56,156.87,1725.52,2023-07-18
LINE000000066290,0920eae4-8a02-48f0-a5b3-588e6abc1813,MAC202101-512-GOL,1,1422.95,71.15,135.18,1486.98,2016-09-08
LINE000000066291,94480f10-8de4-40b7-ad47-fd328ed258d9,MAC202101-128-GOL,1,375.18,0.0,26.26,401.44,2023-04-15
LINE000000066292,3285df9e-c783-4f98-8c7d-427570bc5ab7,MAC202101-512-BLU,1,1970.67,98.53,131.05,2003.19,2024-11-15
LINE000000066293,6f86e663-f8fe-4bd5-89a1-08f72ed9564a,MAC202101-256-BLU,1,1471.99,0.0,103.04,1575.03,2024-09-28
LINE000000066294,a7fe40e2-39a2-44de-bbb5-14773a871488,MAC202101-256-SIL,1,868.42,43.42,82.5,907.5,2023-05-13
LINE000000066295,6bdff3d3-4350-4977-8c33-aa52a00e4eaf,IPH202101-128-BLU,1,387.5,0.0,38.75,426.25,2024-02-08
LINE000000066296,9483c4b2-2461-41ae-9317-649bdcb8c013,MAC202101-512-BLA,1,1885.25,188.53,118.77,1815.49,2024-11-11
LINE000000066297,45c7f56d-cedb-449e-a1fd-57a0b2e8116a,IPD202101-128-SIL,1,872.12,0.0,61.05,933.17,2024-11-17
LINE000000066298,34d3de0c-2878-40d5-81e7-7ae2c6917e5f,IPD202101-256-BLA,1,1850.44,185.04,116.58,1781.98,2024-09-24
LINE000000066299,1def0b1d-1180-47cc-9a6a-04fcb9af2bec,HMP202101-STD,1,910.12,0.0,63.71,973.83,2024-10-31
LINE000000066300,84ece911-23b4-4a1f-9ad9-f477807c7be9,IPD202101-256-SPA,1,500.54,50.05,31.53,482.02,2024-11-03
LINE000000066301,155cc448-213d-429b-9438-b4cfb0f049ed,IPH202101-256-GOL,1,1486.17,0.0,104.03,1590.2,2024-09-23
LINE000000066302,7ad19cb0-6e89-4955-91bb-bf282ce4ab4e,IPD202101-512-SIL,1,832.21,83.22,52.43,801.42,2024-11-11
LINE000000066303,eaeeff6f-d1d1-4ea1-884d-ae106b24bd0b,IPD202101-512-BLU,1,1158.84,115.88,73.01,1115.97,2024-10-25
LINE000000066304,c192de2a-e6a4-4e98-8327-950ea5773558,IPD202101-512-BLA,1,1402.83,140.28,88.38,1350.93,2020-11-26
LINE000000066305,cc9a920b-aa38-41c3-9525-ae3305a3d075,MAC202101-512-SPA,1,1246.45,62.32,82.89,1267.02,2021-09-02
LINE000000066306,ad6d1e9f-0de5-44bf-ad41-173b66f5b149,MAC202101-256-BLA,1,1833.56,183.36,115.51,1765.71,2022-09-10
LINE000000066307,f0b286cd-2c5e-453c-9f77-a8af355e6114,IPH202101-512-BLU,1,1398.58,139.86,88.11,1346.83,2021-08-30
LINE000000066308,c8fc7765-4ed6-4d0d-9cd7-38d806e2af3d,IPD202101-128-SPA,1,1425.33,0.0,99.77,1525.1,2020-11-25
LINE000000066309,2ddc3977-d2b1-48ec-8d86-0658af8346bf,MAC202101-128-BLA,1,1647.3,0.0,115.31,1762.61,2021-03-06
LINE000000066310,c316ba95-0c86-4469-ba3d-bf7999bc1c90,IPD202101-512-SIL,1,918.2,45.91,61.06,933.35,2022-09-22
LINE000000066311,86a398ce-93f7-4738-80cb-1cfce2c2e36d,MAC202101-128-GOL,1,1430.57,0.0,143.06,1573.63,2018-09-04
LINE000000066312,70f7705e-31f5-407b-85d4-ec30fda732d9,ACC202101-STD,1,484.64,24.23,46.04,506.45,2023-01-20
LINE000000066313,6b860d55-511c-4669-be25-9c828e5406f5,IPD202101-256-BLA,1,959.45,95.95,86.35,949.85,2017-10-26
LINE000000066314,ecf446cf-6dbe-43af-b2ac-dad9113cfb4f,IPD202101-128-BLU,1,1163.75,0.0,116.38,1280.13,2020-09-19
LINE000000066315,af90b2ca-c8f0-4a8f-8ac4-2b9d7bc100e2,IPD202101-128-SPA,1,1085.59,54.28,103.13,1134.44,2023-02-13
LINE000000066316,6941c9fe-9ae2-4d13-aeb0-68f74c097ddc,IPH202101-256-SPA,1,1699.07,0.0,118.93,1818.0,2023-09-17
LINE000000066317,c84b1c1d-8400-4824-a1cc-6f685c0d5351,DSP202101-32inch,1,1495.9,0.0,104.71,1600.61,2020-12-12
LINE000000066318,3f0e2e44-0b6b-4bcb-9e83-f81e373b9cce,IPH202101-512-GOL,1,997.77,49.89,66.35,1014.23,2019-01-30
LINE000000066319,3b010bb0-5c65-4dcb-a397-51d7faa1df11,IPD202101-256-SPA,1,1346.9,134.69,84.85,1297.06,2022-10-05
LINE000000066320,1eb1591a-e747-4338-bcf1-448be1e79777,IPD202101-128-SIL,1,909.74,0.0,63.68,973.42,2024-09-23
LINE000000066321,5fd5aab8-8340-40d4-9e16-d8c938f8e7c7,IPD202101-128-BLA,1,1688.97,168.9,152.01,1672.08,2023-07-02
LINE000000066322,f7e5b099-e715-415c-bea7-4de33e1593d5,IPD202101-512-SIL,1,1963.05,98.15,130.54,1995.44,2018-11-25
LINE000000066323,247f714e-fd60-4be5-962b-cbd54d9e0096,IPH202101-512-GOL,1,410.92,0.0,28.76,439.68,2023-01-30
LINE000000066324,734e9664-fe22-4103-9203-29ca548cffb2,MAC202101-128-SIL,1,1948.35,0.0,136.38,2084.73,2021-11-26
LINE000000066325,0fc26a11-efad-41f1-a47f-e05a651201ed,IPD202101-256-GOL,1,1897.78,189.78,307.44,2015.44,2020-02-10
LINE000000066326,75ae21ab-a5d9-42be-9405-811360c66dc1,IPH202101-256-SIL,1,1947.27,194.73,315.46,2068.0,2016-04-13
LINE000000066327,b0b537db-4093-44ec-965a-ef9f9547a37d,IPH202101-512-SIL,1,1078.95,53.95,71.75,1096.75,2022-06-30
LINE000000066328,2eb62319-df90-4e56-9fbf-14ef653ba98f,IPH202101-128-GOL,1,1546.83,0.0,108.28,1655.11,2020-04-03
LINE000000066329,3886ff58-9d77-4910-ac85-8c2ce2e2f50f,MAC202101-128-BLU,1,671.46,67.15,42.3,646.61,2020-01-01
LINE000000066330,c322fa31-a3c8-4be3-bb18-f16abc5b323c,MAC202101-512-GOL,1,733.65,0.0,51.36,785.01,2024-11-20
LINE000000066331,6b01276d-4816-4544-9af7-5b4e2efa1b2b,IPH202101-256-GOL,1,1116.06,55.8,74.22,1134.48,2024-06-07
LINE000000066332,d0882ca7-a234-4a39-8bb5-8016715cf186,IPH202101-512-BLA,1,1309.07,0.0,91.63,1400.7,2024-12-20
LINE000000066333,398f3e60-cff7-44a1-b44f-87484c37c785,IPH202101-128-GOL,1,996.66,99.67,62.79,959.78,2024-09-24
LINE000000066334,7bef0e4e-028f-4c57-9aef-1104e4e6520b,AIR202101-STD,1,334.76,0.0,23.43,358.19,2022-11-02
LINE000000066335,3d03fcd1-a628-47c0-a53d-c7403990e0cb,IPD202101-256-BLU,1,1523.12,0.0,106.62,1629.74,2024-09-26
LINE000000066336,61a9efd2-e425-4e70-9874-ebc50aa49bec,IPD202101-256-BLA,1,1467.63,73.38,97.6,1491.85,2024-11-21
LINE000000066337,87a87b6e-39dd-461f-a3be-52e4b1e16617,IPD202101-512-BLA,1,1439.18,0.0,100.74,1539.92,2021-09-02
LINE000000066338,53b9f9a6-674d-4b3b-a5fd-c1bfaaacb000,IPH202101-512-BLA,1,808.85,0.0,56.62,865.47,2019-11-12
LINE000000066339,4d2dd8a3-7cd1-4b4d-bf3a-09f6d2bcc4c5,IPD202101-256-BLA,1,1632.57,163.26,102.85,1572.16,2024-12-16
LINE000000066340,bf00d726-f027-40c5-96d2-23ae65ae6670,DSP202101-32inch,1,518.32,51.83,32.65,499.14,2024-09-15
LINE000000066341,a05a74c5-f537-44af-8c83-1d8e025d96aa,MAC202101-256-SPA,1,641.03,0.0,44.87,685.9,2017-09-04
LINE000000066342,5a8e10bf-317e-4bce-9a67-5d68fa984c33,IPD202101-512-BLA,1,702.54,35.13,46.72,714.13,2022-03-23
LINE000000066343,22ce5231-42df-48c7-876d-95f7595ee500,MAC202101-128-BLU,1,358.26,35.83,22.57,345.0,2023-10-01
LINE000000066344,b3aa2a2c-3664-47b6-a470-75298cd44cfc,HMP202101-STD,1,754.56,75.46,47.54,726.64,2024-08-15
LINE000000066345,3f5139bf-965a-4272-8824-0cdff3113004,MAC202101-512-BLA,1,1292.41,129.24,81.42,1244.59,2024-06-14
LINE000000066346,1e2e663e-d423-4843-8fd7-05dd7b7d5082,AIR202101-STD,1,1259.68,0.0,88.18,1347.86,2024-02-12
LINE000000066347,26a61183-5da0-45b1-af3d-1443b79f841e,MAC202101-512-SPA,1,1066.17,53.31,70.9,1083.76,2024-11-22
LINE000000066348,f155e0cc-caca-4d9a-8853-8f1e37658fb9,IPD202101-512-SPA,1,1292.99,64.65,221.1,1449.44,2023-10-26
LINE000000066349,51e11fe3-88a7-4a3c-a5d8-8bcef815b275,IPD202101-128-SIL,1,1855.28,0.0,129.87,1985.15,2024-08-15
LINE000000066350,7c128296-0837-40ce-9e0e-ff37f175ce44,WCH202101-45mm,1,855.97,42.8,56.92,870.09,2019-06-26
LINE000000066351,0467efad-382e-44c5-acc6-9a15893255e3,MAC202101-512-BLA,1,1837.8,183.78,165.4,1819.42,2020-11-09
LINE000000066352,13cd538d-db87-41d4-ac16-1bf3a480ef0b,MAC202101-128-BLU,1,1920.96,0.0,192.1,2113.06,2022-10-04
LINE000000066353,c3550331-95e3-40d3-ba63-4953e3df55df,MAC202101-128-SPA,1,1725.43,86.27,114.74,1753.9,2019-12-01
LINE000000066354,c5aa7a2f-87d8-4b79-89af-a355cb55017b,MAC202101-512-SPA,1,1662.27,166.23,104.72,1600.76,2018-09-28
LINE000000066355,07e0db14-e3fd-425d-b293-a75c0f3e31b2,MAC202101-256-BLA,1,1012.63,0.0,70.88,1083.51,2024-10-26
LINE000000066356,d647dea7-70c1-4f58-bc95-c6285ad05c26,ACC202101-STD,2,1712.29,171.23,325.34,3578.69,2023-10-13
LINE000000066357,2c47acc7-8328-45e5-91dd-373dc8f4d8f0,MAC202101-512-GOL,1,639.03,31.95,42.5,649.58,2020-01-24
LINE000000066358,113acb38-b243-4754-9e1a-6d6cd28fa8b0,MAC202101-256-BLA,1,936.86,0.0,65.58,1002.44,2021-04-26
LINE000000066359,70a89ab0-1cf8-4fa2-83e8-4e876dbfd93b,IPH202101-512-SPA,1,1590.06,0.0,111.3,1701.36,2024-11-22
LINE000000066360,2f8fbe81-5dfc-4601-8863-65128037f387,IPD202101-256-SIL,1,635.94,0.0,44.52,680.46,2024-12-31
LINE000000066361,5b2f6f29-606b-4f91-89ce-4eab52f79ee7,MAC202101-128-SIL,1,905.68,45.28,60.23,920.63,2024-10-26
LINE000000066362,653a5a98-71c2-45ae-9cab-6f45a4090dde,MAC202101-256-BLU,1,1605.12,0.0,112.36,1717.48,2023-11-26
LINE000000066363,5e48323a-5955-437e-a0d5-d8d299f65723,IPH202101-512-BLU,1,1450.76,145.08,91.4,1397.08,2024-11-13
LINE000000066364,b7f7992d-dbf2-436e-b342-ef885499bada,WCH202101-45mm,1,1944.47,0.0,136.11,2080.58,2023-03-20
LINE000000066365,4555639d-bfc8-478d-9fe2-80b95abe5845,MAC202101-256-SIL,1,589.07,58.91,37.11,567.27,2024-07-28
LINE000000066366,da66bf3e-4fce-4f2b-8c99-1c0b22eaed3e,ACC202101-STD,1,443.28,0.0,31.03,474.31,2023-11-01
LINE000000066367,bb3b4c73-9585-4070-8cbd-104d7031aad7,IPD202101-256-GOL,1,1840.32,184.03,115.94,1772.23,2023-04-01
LINE000000066368,9bbbe818-5d9c-4c88-a4bd-305bd7da2599,IPH202101-128-GOL,1,1000.38,0.0,70.03,1070.41,2020-04-17
LINE000000066369,8285f2bb-7c9b-4954-a347-e6dbf0d44bc4,IPH202101-128-SPA,1,1600.96,80.05,106.46,1627.37,2024-11-06
LINE000000066370,499d9552-d2c6-4d5e-996d-2a266eda7f73,IPD202101-128-SPA,1,1657.9,82.9,110.25,1685.25,2024-04-15
LINE000000066371,38ed8921-6191-47a0-8fcc-010f8c525d69,MAC202101-256-BLA,1,1994.88,0.0,139.64,2134.52,2020-10-20
LINE000000066372,e8998a36-29b5-480d-b1c4-499a3506db9f,IPD202101-256-SPA,1,1854.57,92.73,123.33,1885.17,2019-03-04
LINE000000066373,501d1977-ca85-4e7b-9d98-33eac3a31ec1,HMP202101-STD,1,1667.03,0.0,300.07,1967.1,2021-10-24
LINE000000066374,19b27f9b-da02-46a6-9815-e99c4f6e940f,IPH202101-256-SIL,1,1534.58,76.73,262.41,1720.26,2023-11-21
LINE000000066375,ee2e65eb-d8e2-410a-8327-566c8017b595,IPH202101-512-SIL,1,1539.66,153.97,249.42,1635.11,2024-06-13
LINE000000066376,aabda363-b535-479f-9422-33940d60798b,IPH202101-128-SPA,1,552.51,27.63,36.74,561.62,2024-06-23
LINE000000066377,8aa0fad4-8155-4e94-a129-2c66bc0dcbc5,MAC202101-256-BLU,1,961.81,48.09,63.96,977.68,2021-07-29
LINE000000066378,4a9d0873-cfe1-4f99-af8f-96c893989f31,IPD202101-512-SPA,1,1761.3,88.06,117.13,1790.37,2024-07-21
LINE000000066379,c5a3ea1a-57e6-45d1-989f-c6ee74584cdc,IPH202101-512-BLU,1,962.55,96.25,60.64,926.94,2023-05-03
LINE000000066380,1df8e0da-e45a-46cd-846e-a6f424ed9ae4,MAC202101-256-GOL,1,777.36,0.0,54.42,831.78,2023-09-12
LINE000000066381,d57ba021-e98a-4de6-8e33-4a56ee7a8ec4,IPD202101-256-BLU,1,844.48,42.22,56.16,858.42,2017-09-23
LINE000000066382,ae0a3681-72cc-479e-ac84-fe5e7615fbc6,IPD202101-128-BLA,1,1711.64,85.58,113.82,1739.88,2017-12-06
LINE000000066383,a59d1540-a288-4425-89d8-02d3076ca987,IPH202101-256-BLA,1,1831.42,183.14,115.38,1763.66,2021-12-06
LINE000000066384,f45d3438-27cc-4c3f-9244-2b352713bf05,IPD202101-128-BLU,1,1565.13,156.51,98.6,1507.22,2023-09-25
LINE000000066385,c3bd5062-2f19-485c-9d41-806175c4813e,DSP202101-27inch,1,1470.63,0.0,102.94,1573.57,2024-10-07
LINE000000066386,4ed4219e-fb3a-4577-8f49-983d840b9cbd,TV202101-STD,1,1310.65,0.0,91.75,1402.4,2023-09-21
LINE000000066387,0ac217ff-fca4-4b5f-8f7c-f14b84d33590,IPH202101-256-SIL,1,1636.66,81.83,108.84,1663.67,2022-05-21
LINE000000066388,f2a176fd-c1cb-45c9-8027-2a8d732590ad,MAC202101-256-SIL,1,1189.93,118.99,74.97,1145.91,2024-08-09
LINE000000066389,5289a987-a2cb-4137-b285-6a8840797fdd,IPD202101-512-BLA,1,645.42,32.27,42.92,656.07,2020-01-26
LINE000000066390,218c4e01-0302-47f5-8104-7f2296360651,AIR202101-STD,1,1491.94,149.19,93.99,1436.74,2018-01-25
LINE000000066391,7022795f-b183-4136-9abb-6bf98a59a304,IPD202101-256-SPA,1,1628.74,81.44,108.31,1655.61,2018-11-30
LINE000000066392,4c72b2a6-6e83-4156-aabf-95b481254576,IPD202101-512-BLA,1,1041.41,104.14,65.61,1002.88,2018-02-28
LINE000000066393,09af9f11-c6c4-4a24-b291-a5b907501abb,IPD202101-128-SIL,1,1286.85,128.69,81.07,1239.23,2020-09-19
LINE000000066394,a53bdb55-b174-43c1-a918-ef666a2d9dbe,IPH202101-256-GOL,1,1994.26,199.43,125.64,1920.47,2017-11-11
LINE000000066395,b7df4f8f-8b6e-4230-b58f-e192fa3ad70e,IPH202101-128-SPA,1,1074.33,53.72,71.44,1092.05,2020-05-01
LINE000000066396,4ea2ee70-e21c-4ece-88fe-e2a616ded5a5,AIR202101-STD,1,1280.89,128.09,80.7,1233.5,2019-05-23
LINE000000066397,e2ae87cf-137d-49df-af17-f0213f68bd92,IPD202101-128-BLU,1,1684.3,0.0,117.9,1802.2,2017-09-18
LINE000000066398,ecd2d397-749b-4292-8fff-460ba685572c,IPD202101-128-SIL,1,467.05,23.35,31.06,474.76,2024-09-19
LINE000000066399,37a0cdde-5049-487b-9db3-27e071258acd,MAC202101-128-BLA,1,1100.37,110.04,69.32,1059.65,2024-12-09
LINE000000066400,a1b28195-2a17-4cb1-8785-b84e1dc517c7,IPH202101-256-BLA,1,1050.51,0.0,73.54,1124.05,2023-10-06
LINE000000066401,b54ed4a1-93f9-4673-b211-e0638fe053bf,MAC202101-256-BLU,1,1282.67,64.13,85.3,1303.84,2016-09-01
LINE000000066402,9482fc55-21f6-4522-a242-35927c04b23e,IPH202101-512-BLU,1,1703.52,85.18,113.28,1731.62,2018-10-21
LINE000000066403,c58e67aa-21d5-4128-a388-6ae433d9ee4c,MAC202101-256-BLU,1,1795.04,89.75,119.37,1824.66,2024-11-15
LINE000000066404,7896fb2a-e3aa-40bc-a5b9-8a28d26405dd,IPD202101-128-SIL,1,1155.91,0.0,80.91,1236.82,2023-06-28
LINE000000066405,d46a660e-4b94-41c2-890b-e7d9c68d5d0b,IPH202101-128-BLU,1,1388.45,0.0,97.19,1485.64,2017-10-11
LINE000000066406,59b34737-11e3-4311-91b2-d35683c39510,DSP202101-27inch,1,1520.2,0.0,106.41,1626.61,2024-10-27
LINE000000066407,f0955e07-89ae-4e2d-b6fd-de4b98ea338e,IPD202101-512-SPA,1,1364.04,0.0,95.48,1459.52,2024-11-02
LINE000000066408,45109781-910a-434a-b93a-18723baac6f6,DSP202101-27inch,1,1169.99,0.0,81.9,1251.89,2023-09-26
LINE000000066409,e48b7022-ff29-4fca-969b-4ab81ad46f16,IPH202101-128-SPA,1,767.6,76.76,48.36,739.2,2021-02-10
LINE000000066410,e15787a9-6c43-49fe-84de-8dec341851e6,MAC202101-128-SPA,1,366.13,18.31,24.35,372.17,2024-11-19
LINE000000066411,3f0557f8-c4c3-4362-b426-753ba4f24d52,MAC202101-256-BLU,1,1067.84,106.78,67.27,1028.33,2024-11-20
LINE000000066412,c5b43be7-338c-4f20-81b3-e8cdb35e3154,MAC202101-128-BLA,1,319.43,15.97,21.24,324.7,2024-09-02
LINE000000066413,ef615072-b067-4fb1-ab59-4c8eb4e170bf,IPH202101-256-SIL,1,1708.21,85.41,113.6,1736.4,2018-11-04
LINE000000066414,f9171b04-9211-4ae9-b8f8-2164218a053f,IPD202101-128-SPA,1,920.06,92.01,57.96,886.01,2022-05-21
LINE000000066415,80e5424a-b334-49e5-99ac-c639b8842994,IPH202101-128-SPA,1,850.26,42.51,56.54,864.29,2018-06-21
LINE000000066416,2f2391a0-0948-497f-8246-38180c9bf965,WCH202101-41mm,1,1387.0,0.0,97.09,1484.09,2024-12-30
LINE000000066417,c2cce3cf-1dd0-4746-be6c-fd104af6e801,IPD202101-128-SIL,1,1933.76,0.0,135.36,2069.12,2021-07-02
LINE000000066418,c54d27a1-6ff5-41d0-91cc-cf3efa9bc49f,MAC202101-256-SIL,1,1888.64,188.86,118.98,1818.76,2024-07-16
LINE000000066419,d81589bd-5240-4289-901c-28b6138db95c,AIR202101-STD,1,333.06,0.0,23.31,356.37,2023-12-26
LINE000000066420,64fc4b03-7d95-4e0b-9276-bbc271b8ffe9,MAC202101-512-BLA,1,1209.64,120.96,76.21,1164.89,2020-04-12
LINE000000066421,eb6c3245-f225-4ad6-be99-68ee28693ee7,IPH202101-128-SIL,1,512.09,0.0,35.85,547.94,2022-11-06
LINE000000066422,db7bec36-e8a5-4459-966f-f1c5adf5c7cb,MAC202101-512-SIL,1,1746.7,0.0,122.27,1868.97,2024-04-21
LINE000000066423,96095e53-f8b1-43fb-bb04-a6b8f051dac4,IPD202101-256-SPA,1,888.48,44.42,151.93,995.99,2023-09-17
LINE000000066424,8c696506-725a-49c4-a2b5-9aa88114ed59,MAC202101-128-GOL,1,1921.54,0.0,345.88,2267.42,2024-12-01
LINE000000066425,8de1c608-1045-431c-bae9-3190133e9994,IPD202101-256-BLA,1,352.96,35.3,31.77,349.43,2024-12-30
LINE000000066426,7e813617-c577-4fa9-8025-d836a5c18822,MAC202101-128-SPA,1,1732.22,173.22,109.13,1668.13,2024-09-12
LINE000000066427,b94a958c-e323-45cb-9d2e-18992b779410,IPD202101-512-BLU,1,1257.68,125.77,79.23,1211.14,2023-07-10
LINE000000066428,3f00f632-a433-4832-9771-d16d6980706b,IPH202101-512-SPA,1,1173.04,117.3,73.9,1129.64,2024-10-27
LINE000000066429,920d5262-9b73-40d1-bae0-7c3d05123d32,MAC202101-512-BLU,1,1417.8,70.89,94.28,1441.19,2023-11-18
LINE000000066430,b4efea8f-9dd9-4a11-841b-0fd69df8af85,IPH202101-128-SPA,1,1992.0,99.6,132.47,2024.87,2023-09-02
LINE000000066431,4ded09fa-e105-44d6-b3ea-afa6b46f0a8e,MAC202101-512-BLA,1,1669.82,83.49,285.54,1871.87,2022-06-21
LINE000000066432,cca24164-4564-45cf-a59c-114c616b6457,IPD202101-512-GOL,1,1031.54,51.58,176.39,1156.35,2022-05-11
LINE000000066433,3bb675b6-71f8-462e-a390-9128ea334180,IPD202101-256-SPA,1,1310.49,65.52,224.09,1469.06,2023-09-09
LINE000000066434,b2da16e8-9981-42d4-b0c4-d6e56dd7f333,IPD202101-512-SIL,1,950.26,0.0,171.05,1121.31,2024-03-10
LINE000000066435,ff631e9e-e1a7-4e7b-bc1e-e43e536f7ae7,MAC202101-512-SPA,1,1099.53,0.0,197.92,1297.45,2020-09-16
LINE000000066436,3dc1733e-1c51-415b-b7ad-febd447a46ca,IPD202101-512-SIL,1,1694.59,0.0,305.03,1999.62,2021-10-11
LINE000000066437,9de2172b-24b5-4393-ad00-a4b4a96c4b35,MAC202101-512-SIL,1,1065.37,106.54,67.12,1025.95,2024-09-22
LINE000000066438,4b6056ef-590e-4286-b059-bff82d228db0,IPD202101-128-SPA,1,1083.9,108.39,68.29,1043.8,2024-09-25
LINE000000066439,953ac36e-55a1-488c-986e-5dd608c01f2a,MAC202101-256-SPA,1,912.39,0.0,63.87,976.26,2021-09-18
LINE000000066440,9c77f51b-9188-48dc-8ac1-d0203df93695,IPH202101-256-SPA,1,1372.45,0.0,96.07,1468.52,2023-11-23
LINE000000066441,cfb6ff17-8264-4f2e-b869-2d16fa164c21,WCH202101-41mm,1,1913.8,0.0,133.97,2047.77,2024-10-19
LINE000000066442,6d12b58c-cc28-47f5-9ad1-a4f0a2419df1,IPH202101-256-GOL,1,330.11,16.51,21.95,335.55,2024-09-30
LINE000000066443,be9cb2d9-f3de-4801-b940-4dd23ffd0d16,IPH202101-128-BLA,1,1048.21,52.41,69.71,1065.51,2024-11-15
LINE000000066444,b68ed0d4-cf4a-4521-9e90-949512353f3d,IPD202101-512-GOL,1,1423.18,0.0,99.62,1522.8,2024-11-04
LINE000000066445,1565d5e0-aee6-4410-bde4-cd905de015f0,IPD202101-256-GOL,1,1036.1,103.61,65.27,997.76,2024-01-21
LINE000000066446,b18ec4cc-9da0-4e48-a256-dcca2bf92081,IPD202101-128-BLA,1,812.4,40.62,54.02,825.8,2024-12-31
LINE000000066447,3e673c58-aa91-4c40-9a58-163aeaa98d77,IPD202101-512-BLA,1,1891.09,94.55,125.76,1922.3,2024-07-01
LINE000000066448,aae4d0cd-6da0-4835-8cb4-d4184a351f3a,IPD202101-512-SIL,1,739.12,0.0,51.74,790.86,2020-09-13
LINE000000066449,3ac08f47-5f23-4405-8fa5-a7721e6a225b,MAC202101-512-SIL,1,1771.41,177.14,111.6,1705.87,2023-11-10
LINE000000066450,6489324a-91c2-439c-abaa-7fe23c994859,IPH202101-512-SIL,1,1248.38,0.0,87.39,1335.77,2024-10-28
LINE000000066451,29f6c9d0-0d6b-4c74-adeb-c459c8d5c5ba,IPH202101-256-BLU,1,1437.2,0.0,143.72,1580.92,2024-06-23
LINE000000066452,d543f543-47ff-41ee-9285-f8545fff0e28,IPD202101-256-GOL,1,1447.21,0.0,144.72,1591.93,2024-09-20
LINE000000066453,705af816-80c5-4035-ad30-b0e2f341d570,IPH202101-512-SIL,1,832.49,0.0,83.25,915.74,2019-11-22
LINE000000066454,44dbbba3-de72-42b4-8bf1-8b89c58557e3,IPD202101-512-SIL,1,805.51,40.28,76.52,841.75,2017-09-06
LINE000000066455,a97c1d7b-e035-49c4-8b63-1718ff016963,MAC202101-128-SPA,1,1435.52,0.0,143.55,1579.07,2023-04-01
LINE000000066456,81a5382c-567b-40be-9f75-af67b6def570,IPD202101-256-SIL,1,514.42,51.44,46.3,509.28,2021-10-22
LINE000000066457,deb16a43-dfc1-4614-ad42-67a510e53989,IPD202101-256-SIL,1,1632.67,163.27,146.94,1616.34,2019-10-17
LINE000000066458,b1be5fe6-8429-49a9-ae30-f2a86cbb990c,IPD202101-128-GOL,1,736.07,36.8,69.93,769.2,2024-12-29
LINE000000066459,138f3a53-1221-484a-813c-a07ed0f7a364,IPH202101-128-BLU,1,974.82,48.74,92.61,1018.69,2024-11-26
LINE000000066460,7f3b2ed9-8323-4b42-addf-39ca7f1c3afb,MAC202101-128-SPA,1,897.4,89.74,80.77,888.43,2024-11-16
LINE000000066461,d3dbe877-b4d4-4d6f-81a2-c609c25b0b56,IPD202101-128-BLU,1,1054.07,52.7,180.25,1181.62,2019-11-25
LINE000000066462,81220ffa-2ab7-452d-981b-6a6b668e9423,IPH202101-256-SIL,1,843.18,84.32,53.12,811.98,2020-03-26
LINE000000066463,bdac2d2b-1486-4e8a-9b9a-2caa3f12318d,WCH202101-45mm,1,1219.84,60.99,81.12,1239.97,2021-08-31
LINE000000066464,3502e44f-5856-47fd-b221-a0f3e966f662,DSP202101-27inch,1,866.18,43.31,57.6,880.47,2018-12-21
LINE000000066465,26e0db1b-d201-4585-bcbe-087c6c9b29ce,IPH202101-512-SPA,1,1440.79,0.0,144.08,1584.87,2024-11-11
LINE000000066466,76ce2131-4893-44ac-a698-63fdf44ca45f,IPH202101-256-BLU,1,1637.85,0.0,163.78,1801.63,2024-10-24
LINE000000066467,f9e9501f-6465-452d-b271-9f28b97c0100,ACC202101-STD,2,990.44,99.04,188.18,2070.02,2024-07-22
LINE000000066468,14e69397-96b6-4feb-b324-639a3b4f2f9b,IPD202101-256-SPA,1,498.04,24.9,47.31,520.45,2024-10-19
LINE000000066469,cfa01a1d-7d06-41fc-addf-4a22f455de93,MAC202101-512-SIL,1,1194.91,119.49,107.54,1182.96,2024-11-01
